"","IsCanceled","LeadTime","ArrivalDateYear","ArrivalDateMonth","ArrivalDateWeekNumber","ArrivalDateDayOfMonth","StaysInWeekendNights","StaysInWeekNights","Adults","Children","Babies","Meal","Country","MarketSegment","DistributionChannel","IsRepeatedGuest","PreviousCancellations","PreviousBookingsNotCanceled","ReservedRoomType","AssignedRoomType","BookingChanges","DepositType","Agent","Company","DaysInWaitingList","CustomerType","ADR","RequiredCarParkingSpaces","TotalOfSpecialRequests","ReservationStatus","ReservationStatusDate","ID"
"128",1,60,2015,"July",29,13,1,0,1,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","14","NULL",0,"Transient",67.15,0,0,"No-Show",2015-07-13,"city"
"129",1,73,2015,"July",29,13,1,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",76.5,0,0,"No-Show",2015-07-13,"city"
"130",1,77,2015,"July",29,13,1,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",76.5,0,1,"Canceled",2015-06-29,"city"
"131",1,123,2015,"July",29,13,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",76.5,0,0,"Canceled",2015-03-13,"city"
"132",1,94,2015,"July",29,14,0,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",76.5,0,1,"Canceled",2015-06-30,"city"
"133",1,120,2015,"July",29,14,0,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",76.5,0,1,"Canceled",2015-07-03,"city"
"134",1,94,2015,"July",29,14,2,7,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",55.96,0,0,"Canceled",2015-07-07,"city"
"135",1,0,2015,"July",29,15,0,1,2,0,0,"SC","PRT","Direct","Direct",0,0,0,"A","F",0,"No Deposit","NULL","NULL",0,"Transient",0,0,0,"Canceled",2015-07-15,"city"
"136",1,79,2015,"July",29,15,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.5,0,1,"Canceled",2015-06-30,"city"
"137",1,92,2015,"July",29,15,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","8","NULL",0,"Transient",89.25,0,2,"No-Show",2015-07-15,"city"
"138",1,92,2015,"July",29,15,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","8","NULL",0,"Transient",89.25,0,1,"Canceled",2015-05-08,"city"
"139",1,125,2015,"July",29,15,2,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",76.5,0,0,"Canceled",2015-06-20,"city"
"140",0,0,2015,"July",29,15,2,5,2,0,0,"SC","PRT","Direct","Direct",0,0,0,"F","A",4,"No Deposit","NULL","NULL",0,"Transient",0,0,0,"Check-Out",2015-07-22,"city"
"141",1,62,2015,"July",29,15,2,7,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",68,0,1,"Canceled",2015-07-02,"city"
"142",1,109,2015,"July",29,15,2,7,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",68,0,1,"Canceled",2015-05-27,"city"
"143",1,109,2015,"July",29,16,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",76.5,0,0,"Canceled",2015-05-07,"city"
"144",1,109,2015,"July",29,16,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",76.5,0,1,"Canceled",2015-05-07,"city"
"145",1,80,2015,"July",29,16,0,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",76.5,0,1,"Canceled",2015-04-29,"city"
"146",1,122,2015,"July",29,16,0,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.5,0,0,"No-Show",2015-07-16,"city"
"147",1,82,2015,"July",29,16,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",76.5,0,0,"Canceled",2015-06-17,"city"
"148",1,82,2015,"July",29,16,0,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",76.5,0,0,"Canceled",2015-07-16,"city"
"149",1,107,2015,"July",29,17,0,2,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",52.36,0,0,"Canceled",2015-07-13,"city"
"150",0,18,2015,"July",29,18,1,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",57.5,0,0,"Check-Out",2015-07-20,"city"
"151",0,18,2015,"July",29,18,1,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",57.5,0,0,"Check-Out",2015-07-20,"city"
"152",0,18,2015,"July",29,18,1,1,3,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",108.75,0,0,"Check-Out",2015-07-20,"city"
"153",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"154",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"155",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"156",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"157",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"158",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"159",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"160",0,18,2015,"July",29,18,1,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",57.5,0,0,"Check-Out",2015-07-20,"city"
"161",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"162",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"163",0,18,2015,"July",29,18,1,1,3,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",108.75,0,0,"Check-Out",2015-07-20,"city"
"164",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"165",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"166",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"167",0,18,2015,"July",29,18,1,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",0,0,0,"Check-Out",2015-07-20,"city"
"168",0,18,2015,"July",29,18,1,1,3,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",108.75,0,0,"Check-Out",2015-07-20,"city"
"169",0,18,2015,"July",29,18,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",75,0,0,"Check-Out",2015-07-20,"city"
"170",0,18,2015,"July",29,18,1,1,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",57.5,0,0,"Check-Out",2015-07-20,"city"
"171",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"172",0,103,2015,"July",29,18,2,1,1,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","17","NULL",0,"Transient-Party",72.5,0,0,"Check-Out",2015-07-21,"city"
"173",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"174",0,103,2015,"July",29,18,2,1,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Check-Out",2015-07-21,"city"
"175",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"176",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"177",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"178",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"179",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"180",0,103,2015,"July",29,18,2,1,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Check-Out",2015-07-21,"city"
"181",0,103,2015,"July",29,18,2,1,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Check-Out",2015-07-21,"city"
"182",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"183",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"184",0,103,2015,"July",29,18,2,1,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Check-Out",2015-07-21,"city"
"185",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"186",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"187",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"188",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"189",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"190",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"191",0,103,2015,"July",29,18,2,1,3,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","17","NULL",0,"Transient-Party",138.5,0,0,"Check-Out",2015-07-21,"city"
"192",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"193",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"194",1,103,2015,"July",29,18,2,1,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","17","NULL",0,"Transient-Party",94.5,0,0,"Canceled",2015-07-16,"city"
"195",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"196",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"197",0,12,2015,"July",29,18,2,2,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",0,0,0,"Check-Out",2015-07-22,"city"
"198",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"199",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"200",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"201",1,88,2015,"July",29,18,2,2,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",68,0,1,"Canceled",2015-07-18,"city"
"202",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"203",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"204",0,12,2015,"July",29,18,2,2,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","1","NULL",0,"Transient-Party",60,0,0,"Check-Out",2015-07-22,"city"
"205",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"206",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"207",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"208",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"209",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"210",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"211",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"212",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"213",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"214",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"215",0,12,2015,"July",29,18,2,2,3,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","1","NULL",0,"Transient-Party",84,0,0,"Check-Out",2015-07-22,"city"
"216",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"217",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"218",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"219",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"220",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"221",0,12,2015,"July",29,18,2,2,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",0,0,0,"Check-Out",2015-07-22,"city"
"222",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"223",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"224",0,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-22,"city"
"225",1,12,2015,"July",29,18,2,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-18,"city"
"226",0,12,2015,"July",29,18,2,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","1","NULL",0,"Transient",62,0,0,"Check-Out",2015-07-23,"city"
"227",1,118,2015,"July",30,19,2,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.5,0,1,"Canceled",2015-04-16,"city"
"228",1,82,2015,"July",30,19,2,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"B","B",0,"No Deposit","8","NULL",0,"Transient-Party",76.5,0,1,"Canceled",2015-07-12,"city"
"229",1,82,2015,"July",30,19,2,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"B","B",0,"No Deposit","8","NULL",0,"Transient-Party",76.5,0,1,"Canceled",2015-07-12,"city"
"230",1,96,2015,"July",30,19,3,5,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","10","NULL",0,"Transient",80.7,0,0,"Canceled",2015-06-29,"city"
"231",1,108,2015,"July",30,19,4,7,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",76.5,0,1,"Canceled",2015-07-11,"city"
"232",1,119,2015,"July",30,20,1,0,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",68,0,1,"Canceled",2015-07-09,"city"
"233",1,119,2015,"July",30,20,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",76.5,0,1,"Canceled",2015-07-09,"city"
"234",0,90,2015,"July",30,20,1,1,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","11","NULL",0,"Transient",46.66,0,0,"Check-Out",2015-07-22,"city"
"235",0,62,2015,"July",30,20,1,3,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","28","NULL",0,"Transient",104,0,0,"Check-Out",2015-07-20,"city"
"236",1,67,2015,"July",30,20,3,8,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",76.5,0,0,"No-Show",2015-07-20,"city"
"237",1,106,2015,"July",30,21,0,2,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","11","NULL",0,"Transient",55.08,0,0,"Canceled",2015-05-25,"city"
"238",0,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","D",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-24,"city"
"239",0,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-24,"city"
"240",0,20,2015,"July",30,22,0,2,3,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",84,0,0,"Check-Out",2015-07-24,"city"
"241",1,22,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-02,"city"
"242",1,22,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-02,"city"
"243",0,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-24,"city"
"244",1,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-17,"city"
"245",1,22,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-02,"city"
"246",1,22,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-02,"city"
"247",0,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-24,"city"
"248",1,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-17,"city"
"249",1,22,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-02,"city"
"250",0,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-24,"city"
"251",0,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","D",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-24,"city"
"252",0,20,2015,"July",30,22,0,2,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",0,0,0,"Check-Out",2015-07-24,"city"
"253",0,20,2015,"July",30,22,0,2,3,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",84,0,0,"Check-Out",2015-07-24,"city"
"254",0,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","D",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-24,"city"
"255",0,20,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",62,0,0,"Check-Out",2015-07-24,"city"
"256",1,22,2015,"July",30,22,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled",2015-07-02,"city"
